Unnamed: 0,invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_price,hour,day_name,month,shift,revenue,profit
8259,8260,WALM030,Richardson,Fashion accessories,82.0,2.0,2020-12-20,2026-01-09 07:38:00,Credit card,5.0,0.48,164.0,7,Sunday,12,Morning,164.0,78.72
8260,8261,WALM025,Waco,Home and lifestyle,18.0,2.0,2022-12-26,2026-01-09 10:49:00,Credit card,7.0,0.48,36.0,10,Monday,12,Morning,36.0,17.28
8261,8262,WALM058,Port Arthur,Fashion accessories,70.0,3.0,2020-11-28,2026-01-09 12:50:00,Credit card,3.0,0.33,210.0,12,Saturday,11,Afternoon,210.0,69.3
8262,8263,WALM075,San Marcos,Home and lifestyle,43.0,3.0,2023-11-29,2026-01-09 08:19:00,Credit card,6.0,0.33,129.0,8,Wednesday,11,Morning,129.0,42.57
8263,8264,WALM099,Weatherford,Fashion accessories,30.0,2.0,2022-11-22,2026-01-09 10:46:00,Credit card,7.0,0.18,60.0,10,Tuesday,11,Morning,60.0,10.799999999999999
8264,8265,WALM084,Schertz,Home and lifestyle,44.0,3.0,2022-11-30,2026-01-09 11:20:00,Credit card,7.0,0.33,132.0,11,Wednesday,11,Morning,132.0,43.56
8265,8266,WALM065,Texas City,Fashion accessories,15.0,3.0,2021-12-27,2026-01-09 08:09:00,Credit card,6.0,0.33,45.0,8,Monday,12,Morning,45.0,14.850000000000001
8266,8267,WALM065,Texas City,Home and lifestyle,35.0,2.0,2023-12-05,2026-01-09 15:33:00,Credit card,6.0,0.33,70.0,15,Tuesday,12,Afternoon,70.0,23.1
8267,8268,WALM074,Weslaco,Fashion accessories,24.0,2.0,2023-12-03,2026-01-09 08:39:00,Credit card,5.0,0.33,48.0,8,Sunday,12,Morning,48.0,15.84
8268,8269,WALM087,Waxahachie,Home and lifestyle,25.0,2.0,2023-12-25,2026-01-09 16:10:00,Credit card,6.0,0.33,50.0,16,Monday,12,Afternoon,50.0,16.5
8269,8270,WALM054,Sherman,Fashion accessories,36.0,3.0,2022-12-06,2026-01-09 07:19:00,Credit card,4.0,0.21,108.0,7,Tuesday,12,Morning,108.0,22.68
8270,8271,WALM065,Texas City,Home and lifestyle,36.0,2.0,2020-12-06,2026-01-09 06:02:00,Credit card,5.0,0.33,72.0,6,Sunday,12,Morning,72.0,23.76
8271,8272,WALM050,Victoria,Fashion accessories,82.0,2.0,2021-11-21,2026-01-09 06:34:00,Ewallet,6.0,0.48,164.0,6,Sunday,11,Morning,164.0,78.72
8272,8273,WALM030,Richardson,Home and lifestyle,23.0,1.0,2022-11-11,2026-01-09 08:08:00,Credit card,7.0,0.48,23.0,8,Friday,11,Morning,23.0,11.04
8273,8274,WALM065,Texas City,Fashion accessories,73.0,2.0,2021-12-07,2026-01-09 15:21:00,Credit card,3.0,0.33,146.0,15,Tuesday,12,Afternoon,146.0,48.18
8274,8275,WALM030,Richardson,Home and lifestyle,25.0,1.0,2020-11-14,2026-01-09 11:05:00,Credit card,5.0,0.48,25.0,11,Saturday,11,Morning,25.0,12.0
8275,8276,WALM087,Waxahachie,Fashion accessories,48.0,2.0,2020-11-22,2026-01-09 07:38:00,Credit card,3.0,0.33,96.0,7,Sunday,11,Morning,96.0,31.68
8276,8277,WALM069,Rockwall,Home and lifestyle,34.0,2.0,2021-12-30,2026-01-09 10:22:00,Credit card,5.0,0.33,68.0,10,Thursday,12,Morning,68.0,22.44
8277,8278,WALM055,Waxahachie,Fashion accessories,59.0,1.0,2022-12-11,2026-01-09 06:45:00,Credit card,4.0,0.33,59.0,6,Sunday,12,Morning,59.0,19.470000000000002
8278,8279,WALM055,Waxahachie,Home and lifestyle,56.0,3.0,2021-11-27,2026-01-09 06:03:00,Credit card,5.0,0.33,168.0,6,Saturday,11,Morning,168.0,55.440000000000005
8279,8280,WALM046,Temple,Fashion accessories,22.0,1.0,2020-12-01,2026-01-09 16:41:00,Credit card,4.0,0.48,22.0,16,Tuesday,12,Afternoon,22.0,10.559999999999999
8280,8281,WALM056,Rowlett,Home and lifestyle,39.0,3.0,2023-12-01,2026-01-09 14:41:00,Credit card,7.0,0.33,117.0,14,Friday,12,Afternoon,117.0,38.61
8281,8282,WALM065,Texas City,Fashion accessories,38.0,2.0,2023-12-30,2026-01-09 06:44:00,Credit card,4.0,0.33,76.0,6,Saturday,12,Morning,76.0,25.080000000000002
8282,8283,WALM086,Rosenberg,Home and lifestyle,22.0,1.0,2020-11-17,2026-01-09 14:57:00,Credit card,4.0,0.33,22.0,14,Tuesday,11,Afternoon,22.0,7.260000000000001
8283,8284,WALM029,Round Rock,Fashion accessories,75.0,3.0,2021-12-13,2026-01-09 08:23:00,Credit card,3.0,0.48,225.0,8,Monday,12,Morning,225.0,108.0
8284,8285,WALM075,San Marcos,Home and lifestyle,19.0,3.0,2022-12-05,2026-01-09 15:53:00,Credit card,3.0,0.33,57.0,15,Monday,12,Afternoon,57.0,18.810000000000002
8285,8286,WALM054,Sherman,Fashion accessories,38.0,3.0,2022-12-20,2026-01-09 12:51:00,Credit card,3.0,0.21,114.0,12,Tuesday,12,Afternoon,114.0,23.939999999999998
8286,8287,WALM054,Sherman,Home and lifestyle,39.0,3.0,2020-11-13,2026-01-09 13:42:00,Credit card,4.0,0.21,117.0,13,Friday,11,Afternoon,117.0,24.57
8287,8288,WALM003,San Antonio,Fashion accessories,66.0,3.0,2022-12-08,2026-01-09 12:42:00,Credit card,6.0,0.48,198.0,12,Thursday,12,Afternoon,198.0,95.03999999999999
8288,8289,WALM065,Texas City,Home and lifestyle,81.0,1.0,2022-12-22,2026-01-09 15:53:00,Credit card,6.0,0.33,81.0,15,Thursday,12,Afternoon,81.0,26.73
8289,8290,WALM055,Waxahachie,Fashion accessories,41.0,1.0,2023-11-16,2026-01-09 12:39:00,Credit card,5.0,0.33,41.0,12,Thursday,11,Afternoon,41.0,13.530000000000001
8290,8291,WALM029,Round Rock,Home and lifestyle,56.0,3.0,2021-12-04,2026-01-09 12:31:00,Credit card,5.0,0.48,168.0,12,Saturday,12,Afternoon,168.0,80.64
8291,8292,WALM087,Waxahachie,Fashion accessories,35.0,1.0,2023-11-18,2026-01-09 07:26:00,Credit card,7.0,0.33,35.0,7,Saturday,11,Morning,35.0,11.55
8292,8293,WALM038,Sugar Land,Home and lifestyle,16.0,1.0,2023-12-01,2026-01-09 12:19:00,Credit card,7.0,0.48,16.0,12,Friday,12,Afternoon,16.0,7.68
8293,8294,WALM046,Temple,Fashion accessories,34.0,3.0,2020-11-17,2026-01-09 09:15:00,Credit card,5.0,0.48,102.0,9,Tuesday,11,Morning,102.0,48.96
8294,8295,WALM087,Waxahachie,Home and lifestyle,46.0,3.0,2021-12-29,2026-01-09 08:05:00,Credit card,3.0,0.33,138.0,8,Wednesday,12,Morning,138.0,45.54
8295,8296,WALM038,Sugar Land,Fashion accessories,79.0,2.0,2023-12-08,2026-01-09 14:25:00,Credit card,7.0,0.48,158.0,14,Friday,12,Afternoon,158.0,75.84
8296,8297,WALM074,Weslaco,Home and lifestyle,57.0,1.0,2023-12-07,2026-01-09 06:41:00,Credit card,6.0,0.33,57.0,6,Thursday,12,Morning,57.0,18.810000000000002
8297,8298,WALM073,Seguin,Fashion accessories,33.0,2.0,2022-12-25,2026-01-09 12:02:00,Credit card,3.0,0.33,66.0,12,Sunday,12,Afternoon,66.0,21.78
8298,8299,WALM086,Rosenberg,Home and lifestyle,64.0,2.0,2021-12-13,2026-01-09 15:28:00,Credit card,6.0,0.33,128.0,15,Monday,12,Afternoon,128.0,42.24
8299,8300,WALM050,Victoria,Fashion accessories,38.0,1.0,2022-12-03,2026-01-09 13:11:00,Ewallet,7.0,0.48,38.0,13,Saturday,12,Afternoon,38.0,18.24
8300,8301,WALM074,Weslaco,Home and lifestyle,41.0,1.0,2022-12-10,2026-01-09 12:30:00,Credit card,7.0,0.33,41.0,12,Saturday,12,Afternoon,41.0,13.530000000000001
8301,8302,WALM035,San Angelo,Fashion accessories,57.0,3.0,2023-12-30,2026-01-09 10:38:00,Credit card,3.0,0.48,171.0,10,Saturday,12,Morning,171.0,82.08
8302,8303,WALM035,San Angelo,Home and lifestyle,66.0,2.0,2022-11-16,2026-01-09 06:10:00,Credit card,4.0,0.48,132.0,6,Wednesday,11,Morning,132.0,63.36
8303,8304,WALM046,Temple,Fashion accessories,20.0,3.0,2020-11-15,2026-01-09 16:32:00,Credit card,6.0,0.48,60.0,16,Sunday,11,Afternoon,60.0,28.799999999999997
8304,8305,WALM046,Temple,Home and lifestyle,56.0,1.0,2020-11-02,2026-01-09 12:22:00,Credit card,5.0,0.48,56.0,12,Monday,11,Afternoon,56.0,26.88
8305,8306,WALM069,Rockwall,Fashion accessories,32.0,1.0,2021-11-18,2026-01-09 11:51:00,Credit card,4.0,0.33,32.0,11,Thursday,11,Morning,32.0,10.56
8306,8307,WALM086,Rosenberg,Home and lifestyle,55.0,1.0,2020-12-22,2026-01-09 08:38:00,Credit card,3.0,0.33,55.0,8,Tuesday,12,Morning,55.0,18.150000000000002
8307,8308,WALM050,Victoria,Fashion accessories,77.0,1.0,2020-12-27,2026-01-09 15:34:00,Ewallet,5.0,0.48,77.0,15,Sunday,12,Afternoon,77.0,36.96
8308,8309,WALM087,Waxahachie,Home and lifestyle,59.0,3.0,2021-11-25,2026-01-09 07:05:00,Credit card,4.0,0.33,177.0,7,Thursday,11,Morning,177.0,58.410000000000004
8309,8310,WALM069,Rockwall,Fashion accessories,17.0,1.0,2022-11-23,2026-01-09 07:39:00,Credit card,6.0,0.33,17.0,7,Wednesday,11,Morning,17.0,5.61
8310,8311,WALM084,Schertz,Home and lifestyle,47.0,2.0,2020-12-03,2026-01-09 15:07:00,Credit card,4.0,0.33,94.0,15,Thursday,12,Afternoon,94.0,31.020000000000003
8311,8312,WALM003,San Antonio,Fashion accessories,26.0,2.0,2023-11-11,2026-01-09 08:47:00,Credit card,6.0,0.48,52.0,8,Saturday,11,Morning,52.0,24.96
8312,8313,WALM084,Schertz,Home and lifestyle,45.0,2.0,2021-12-22,2026-01-09 11:37:00,Credit card,5.0,0.33,90.0,11,Wednesday,12,Morning,90.0,29.700000000000003
8313,8314,WALM089,Southlake,Fashion accessories,24.0,3.0,2022-12-24,2026-01-09 16:03:00,Credit card,4.0,0.33,72.0,16,Saturday,12,Afternoon,72.0,23.76
8314,8315,WALM054,Sherman,Home and lifestyle,37.0,1.0,2022-11-16,2026-01-09 10:11:00,Credit card,3.0,0.21,37.0,10,Wednesday,11,Morning,37.0,7.77
8315,8316,WALM058,Port Arthur,Fashion accessories,51.0,1.0,2022-12-27,2026-01-09 06:53:00,Credit card,4.0,0.33,51.0,6,Tuesday,12,Morning,51.0,16.830000000000002
8316,8317,WALM074,Weslaco,Home and lifestyle,44.0,3.0,2021-12-03,2026-01-09 08:34:00,Credit card,7.0,0.33,132.0,8,Friday,12,Morning,132.0,43.56
8317,8318,WALM089,Southlake,Fashion accessories,58.0,1.0,2021-12-01,2026-01-09 08:22:00,Credit card,6.0,0.33,58.0,8,Wednesday,12,Morning,58.0,19.14
8318,8319,WALM075,San Marcos,Home and lifestyle,78.0,3.0,2022-12-31,2026-01-09 12:29:00,Credit card,4.0,0.33,234.0,12,Saturday,12,Afternoon,234.0,77.22
8319,8320,WALM046,Temple,Fashion accessories,51.0,3.0,2020-12-23,2026-01-09 08:50:00,Credit card,3.0,0.48,153.0,8,Wednesday,12,Morning,153.0,73.44
8320,8321,WALM009,Plano,Home and lifestyle,52.0,1.0,2021-11-16,2026-01-09 15:17:00,Credit card,3.0,0.48,52.0,15,Tuesday,11,Afternoon,52.0,24.96
8321,8322,WALM086,Rosenberg,Fashion accessories,53.0,2.0,2021-11-25,2026-01-09 07:03:00,Credit card,6.0,0.33,106.0,7,Thursday,11,Morning,106.0,34.980000000000004
8322,8323,WALM089,Southlake,Home and lifestyle,80.0,3.0,2021-11-19,2026-01-09 07:30:00,Credit card,6.0,0.33,240.0,7,Friday,11,Morning,240.0,79.2
8323,8324,WALM058,Port Arthur,Fashion accessories,34.0,2.0,2021-11-17,2026-01-09 08:56:00,Credit card,4.0,0.33,68.0,8,Wednesday,11,Morning,68.0,22.44
8324,8325,WALM009,Plano,Home and lifestyle,83.0,3.0,2022-11-06,2026-01-09 12:19:00,Credit card,6.0,0.48,249.0,12,Sunday,11,Afternoon,249.0,119.52
8325,8326,WALM065,Texas City,Fashion accessories,65.0,1.0,2021-11-03,2026-01-09 07:14:00,Credit card,7.0,0.33,65.0,7,Wednesday,11,Morning,65.0,21.45
8326,8327,WALM075,San Marcos,Home and lifestyle,70.0,2.0,2022-12-30,2026-01-09 12:46:00,Credit card,6.0,0.33,140.0,12,Friday,12,Afternoon,140.0,46.2
8327,8328,WALM086,Rosenberg,Fashion accessories,42.0,2.0,2023-12-01,2026-01-09 08:21:00,Credit card,3.0,0.33,84.0,8,Friday,12,Morning,84.0,27.720000000000002
8328,8329,WALM074,Weslaco,Home and lifestyle,49.0,1.0,2022-12-22,2026-01-09 06:30:00,Credit card,3.0,0.33,49.0,6,Thursday,12,Morning,49.0,16.17
8329,8330,WALM009,Plano,Fashion accessories,71.0,1.0,2020-12-19,2026-01-09 16:01:00,Credit card,5.0,0.48,71.0,16,Saturday,12,Afternoon,71.0,34.08
8330,8331,WALM050,Victoria,Home and lifestyle,82.0,2.0,2023-11-29,2026-01-09 12:37:00,Ewallet,4.0,0.48,164.0,12,Wednesday,11,Afternoon,164.0,78.72
8331,8332,WALM089,Southlake,Fashion accessories,75.0,2.0,2021-12-03,2026-01-09 11:12:00,Credit card,4.0,0.33,150.0,11,Friday,12,Morning,150.0,49.5
8332,8333,WALM074,Weslaco,Home and lifestyle,65.0,3.0,2021-12-04,2026-01-09 06:56:00,Credit card,3.0,0.33,195.0,6,Saturday,12,Morning,195.0,64.35000000000001
8333,8334,WALM055,Waxahachie,Fashion accessories,71.0,2.0,2023-11-04,2026-01-09 14:49:00,Credit card,7.0,0.33,142.0,14,Saturday,11,Afternoon,142.0,46.86
8334,8335,WALM029,Round Rock,Home and lifestyle,55.0,3.0,2020-12-15,2026-01-09 14:17:00,Credit card,5.0,0.48,165.0,14,Tuesday,12,Afternoon,165.0,79.2
8335,8336,WALM087,Waxahachie,Fashion accessories,79.0,3.0,2023-12-12,2026-01-09 07:50:00,Credit card,6.0,0.33,237.0,7,Tuesday,12,Morning,237.0,78.21000000000001
8336,8337,WALM058,Port Arthur,Home and lifestyle,28.0,3.0,2023-12-12,2026-01-09 13:04:00,Credit card,6.0,0.33,84.0,13,Tuesday,12,Afternoon,84.0,27.720000000000002
8337,8338,WALM099,Weatherford,Fashion accessories,67.0,1.0,2020-11-23,2026-01-09 09:09:00,Credit card,5.0,0.18,67.0,9,Monday,11,Morning,67.0,12.059999999999999
8338,8339,WALM030,Richardson,Home and lifestyle,55.0,2.0,2023-12-11,2026-01-09 16:41:00,Credit card,6.0,0.48,110.0,16,Monday,12,Afternoon,110.0,52.8
8339,8340,WALM029,Round Rock,Fashion accessories,39.0,2.0,2022-12-10,2026-01-09 09:31:00,Credit card,4.0,0.48,78.0,9,Saturday,12,Morning,78.0,37.44
8340,8341,WALM058,Port Arthur,Home and lifestyle,62.0,2.0,2023-12-08,2026-01-09 12:23:00,Credit card,4.0,0.33,124.0,12,Friday,12,Afternoon,124.0,40.92
8341,8342,WALM046,Temple,Fashion accessories,60.0,1.0,2021-12-15,2026-01-09 16:23:00,Credit card,7.0,0.48,60.0,16,Wednesday,12,Afternoon,60.0,28.799999999999997
8342,8343,WALM003,San Antonio,Home and lifestyle,19.0,2.0,2022-12-09,2026-01-09 06:03:00,Credit card,4.0,0.48,38.0,6,Friday,12,Morning,38.0,18.24
8343,8344,WALM003,San Antonio,Fashion accessories,19.0,1.0,2021-11-24,2026-01-09 16:07:00,Credit card,6.0,0.48,19.0,16,Wednesday,11,Afternoon,19.0,9.12
8344,8345,WALM074,Weslaco,Home and lifestyle,70.0,2.0,2022-12-07,2026-01-09 14:42:00,Credit card,6.0,0.33,140.0,14,Wednesday,12,Afternoon,140.0,46.2
8345,8346,WALM087,Waxahachie,Fashion accessories,65.0,1.0,2020-12-04,2026-01-09 06:48:00,Credit card,7.0,0.33,65.0,6,Friday,12,Morning,65.0,21.45
8346,8347,WALM082,Weslaco,Home and lifestyle,27.0,2.0,2020-11-13,2026-01-09 13:07:00,Credit card,4.0,0.33,54.0,13,Friday,11,Afternoon,54.0,17.82
8347,8348,WALM075,San Marcos,Fashion accessories,43.0,3.0,2020-11-25,2026-01-09 15:19:00,Credit card,6.0,0.33,129.0,15,Wednesday,11,Afternoon,129.0,42.57
8348,8349,WALM032,Tyler,Home and lifestyle,83.0,1.0,2020-12-22,2026-01-09 09:07:00,Credit card,7.0,0.48,83.0,9,Tuesday,12,Morning,83.0,39.839999999999996
8349,8350,WALM055,Waxahachie,Fashion accessories,49.0,2.0,2023-12-01,2026-01-09 14:46:00,Credit card,4.0,0.33,98.0,14,Friday,12,Afternoon,98.0,32.34
8350,8351,WALM038,Sugar Land,Home and lifestyle,79.0,3.0,2021-11-19,2026-01-09 09:22:00,Credit card,5.0,0.48,237.0,9,Friday,11,Morning,237.0,113.75999999999999
8351,8352,WALM038,Sugar Land,Fashion accessories,59.0,2.0,2022-12-02,2026-01-09 11:31:00,Credit card,7.0,0.48,118.0,11,Friday,12,Morning,118.0,56.64
8352,8353,WALM058,Port Arthur,Home and lifestyle,35.0,2.0,2021-11-29,2026-01-09 10:20:00,Credit card,6.0,0.33,70.0,10,Monday,11,Morning,70.0,23.1
8353,8354,WALM032,Tyler,Fashion accessories,85.0,3.0,2021-12-10,2026-01-09 15:00:00,Credit card,3.0,0.48,255.0,15,Friday,12,Afternoon,255.0,122.39999999999999
8354,8355,WALM003,San Antonio,Home and lifestyle,48.0,3.0,2020-11-16,2026-01-09 13:11:00,Credit card,5.0,0.48,144.0,13,Monday,11,Afternoon,144.0,69.12
8355,8356,WALM086,Rosenberg,Fashion accessories,25.0,2.0,2020-12-16,2026-01-09 14:08:00,Credit card,4.0,0.33,50.0,14,Wednesday,12,Afternoon,50.0,16.5
8356,8357,WALM075,San Marcos,Home and lifestyle,54.0,2.0,2020-11-02,2026-01-09 14:31:00,Credit card,6.0,0.33,108.0,14,Monday,11,Afternoon,108.0,35.64
8357,8358,WALM069,Rockwall,Fashion accessories,58.0,2.0,2022-12-06,2026-01-09 06:09:00,Credit card,5.0,0.33,116.0,6,Tuesday,12,Morning,116.0,38.28
8358,8359,WALM082,Weslaco,Home and lifestyle,45.0,2.0,2020-12-01,2026-01-09 08:48:00,Credit card,7.0,0.33,90.0,8,Tuesday,12,Morning,90.0,29.700000000000003
8359,8360,WALM086,Rosenberg,Fashion accessories,76.0,2.0,2022-12-06,2026-01-09 15:40:00,Credit card,6.0,0.33,152.0,15,Tuesday,12,Afternoon,152.0,50.160000000000004
8360,8361,WALM056,Rowlett,Home and lifestyle,39.0,1.0,2022-12-24,2026-01-09 13:32:00,Credit card,6.0,0.33,39.0,13,Saturday,12,Afternoon,39.0,12.870000000000001
8361,8362,WALM030,Richardson,Fashion accessories,70.0,2.0,2022-12-23,2026-01-09 14:04:00,Credit card,6.0,0.48,140.0,14,Friday,12,Afternoon,140.0,67.2
8362,8363,WALM025,Waco,Home and lifestyle,52.0,2.0,2020-12-30,2026-01-09 13:10:00,Credit card,5.0,0.48,104.0,13,Wednesday,12,Afternoon,104.0,49.92
8363,8364,WALM056,Rowlett,Fashion accessories,68.0,1.0,2021-12-03,2026-01-09 07:43:00,Credit card,5.0,0.33,68.0,7,Friday,12,Morning,68.0,22.44
8364,8365,WALM058,Port Arthur,Home and lifestyle,55.0,1.0,2020-12-26,2026-01-09 12:45:00,Credit card,3.0,0.33,55.0,12,Saturday,12,Afternoon,55.0,18.150000000000002
8365,8366,WALM086,Rosenberg,Fashion accessories,49.0,1.0,2020-12-25,2026-01-09 08:36:00,Credit card,6.0,0.33,49.0,8,Friday,12,Morning,49.0,16.17
8366,8367,WALM029,Round Rock,Home and lifestyle,58.0,3.0,2021-12-17,2026-01-09 10:19:00,Credit card,6.0,0.48,174.0,10,Friday,12,Morning,174.0,83.52
8367,8368,WALM009,Plano,Fashion accessories,45.0,3.0,2020-12-06,2026-01-09 06:35:00,Credit card,5.0,0.48,135.0,6,Sunday,12,Morning,135.0,64.8
8368,8369,WALM030,Richardson,Home and lifestyle,51.0,3.0,2022-12-15,2026-01-09 06:18:00,Credit card,7.0,0.48,153.0,6,Thursday,12,Morning,153.0,73.44
8369,8370,WALM025,Waco,Fashion accessories,67.0,1.0,2022-11-27,2026-01-09 11:40:00,Credit card,6.0,0.48,67.0,11,Sunday,11,Morning,67.0,32.16
8370,8371,WALM074,Weslaco,Home and lifestyle,26.0,1.0,2023-12-06,2026-01-09 10:57:00,Credit card,3.0,0.33,26.0,10,Wednesday,12,Morning,26.0,8.58
8371,8372,WALM046,Temple,Fashion accessories,65.0,2.0,2020-11-09,2026-01-09 13:01:00,Credit card,5.0,0.48,130.0,13,Monday,11,Afternoon,130.0,62.4
8372,8373,WALM038,Sugar Land,Home and lifestyle,76.0,3.0,2020-11-12,2026-01-09 09:30:00,Credit card,7.0,0.48,228.0,9,Thursday,11,Morning,228.0,109.44
8373,8374,WALM056,Rowlett,Fashion accessories,20.0,2.0,2020-12-13,2026-01-09 10:16:00,Credit card,4.0,0.33,40.0,10,Sunday,12,Morning,40.0,13.200000000000001
8374,8375,WALM032,Tyler,Home and lifestyle,70.0,1.0,2023-11-14,2026-01-09 09:23:00,Credit card,3.0,0.48,70.0,9,Tuesday,11,Morning,70.0,33.6
8375,8376,WALM073,Seguin,Fashion accessories,29.0,3.0,2021-12-18,2026-01-09 07:15:00,Credit card,4.0,0.33,87.0,7,Saturday,12,Morning,87.0,28.71
8376,8377,WALM055,Waxahachie,Home and lifestyle,33.0,2.0,2021-12-03,2026-01-09 10:37:00,Credit card,6.0,0.33,66.0,10,Friday,12,Morning,66.0,21.78
8377,8378,WALM054,Sherman,Fashion accessories,59.0,3.0,2023-12-13,2026-01-09 06:44:00,Credit card,3.0,0.21,177.0,6,Wednesday,12,Morning,177.0,37.17
8378,8379,WALM086,Rosenberg,Home and lifestyle,39.0,1.0,2020-11-22,2026-01-09 07:43:00,Credit card,7.0,0.33,39.0,7,Sunday,11,Morning,39.0,12.870000000000001
8379,8380,WALM087,Waxahachie,Fashion accessories,76.0,2.0,2020-12-16,2026-01-09 09:12:00,Credit card,4.0,0.33,152.0,9,Wednesday,12,Morning,152.0,50.160000000000004
8380,8381,WALM082,Weslaco,Home and lifestyle,51.0,3.0,2023-11-07,2026-01-09 11:50:00,Credit card,3.0,0.33,153.0,11,Tuesday,11,Morning,153.0,50.49
8381,8382,WALM046,Temple,Fashion accessories,49.0,1.0,2021-12-21,2026-01-09 15:48:00,Credit card,3.0,0.48,49.0,15,Tuesday,12,Afternoon,49.0,23.52
8382,8383,WALM009,Plano,Home and lifestyle,25.0,3.0,2021-11-06,2026-01-09 10:37:00,Credit card,3.0,0.48,75.0,10,Saturday,11,Morning,75.0,36.0
8383,8384,WALM087,Waxahachie,Fashion accessories,35.0,2.0,2022-12-10,2026-01-09 12:57:00,Credit card,6.0,0.33,70.0,12,Saturday,12,Afternoon,70.0,23.1
8384,8385,WALM038,Sugar Land,Home and lifestyle,66.0,1.0,2023-11-30,2026-01-09 11:22:00,Credit card,6.0,0.48,66.0,11,Thursday,11,Morning,66.0,31.68
8385,8386,WALM058,Port Arthur,Fashion accessories,46.0,2.0,2022-11-20,2026-01-09 14:16:00,Credit card,5.0,0.33,92.0,14,Sunday,11,Afternoon,92.0,30.360000000000003
8386,8387,WALM032,Tyler,Home and lifestyle,17.0,3.0,2022-12-26,2026-01-09 16:37:00,Credit card,6.0,0.48,51.0,16,Monday,12,Afternoon,51.0,24.48
8387,8388,WALM075,San Marcos,Fashion accessories,54.0,1.0,2020-12-05,2026-01-09 10:29:00,Credit card,5.0,0.33,54.0,10,Saturday,12,Morning,54.0,17.82
8388,8389,WALM038,Sugar Land,Home and lifestyle,23.0,1.0,2022-12-15,2026-01-09 08:25:00,Credit card,5.0,0.48,23.0,8,Thursday,12,Morning,23.0,11.04
8389,8390,WALM082,Weslaco,Fashion accessories,61.0,3.0,2021-11-08,2026-01-09 16:07:00,Credit card,5.0,0.33,183.0,16,Monday,11,Afternoon,183.0,60.39
8390,8391,WALM087,Waxahachie,Home and lifestyle,71.0,3.0,2021-12-15,2026-01-09 16:36:00,Credit card,4.0,0.33,213.0,16,Wednesday,12,Afternoon,213.0,70.29
8391,8392,WALM073,Seguin,Fashion accessories,51.0,3.0,2022-11-02,2026-01-09 12:40:00,Credit card,3.0,0.33,153.0,12,Wednesday,11,Afternoon,153.0,50.49
8392,8393,WALM046,Temple,Home and lifestyle,84.0,3.0,2020-12-10,2026-01-09 10:14:00,Credit card,6.0,0.48,252.0,10,Thursday,12,Morning,252.0,120.96
8393,8394,WALM069,Rockwall,Fashion accessories,69.0,2.0,2023-11-02,2026-01-09 15:20:00,Credit card,5.0,0.33,138.0,15,Thursday,11,Afternoon,138.0,45.54
8394,8395,WALM058,Port Arthur,Home and lifestyle,60.0,1.0,2020-11-06,2026-01-09 13:25:00,Credit card,6.0,0.33,60.0,13,Friday,11,Afternoon,60.0,19.8
8395,8396,WALM087,Waxahachie,Fashion accessories,22.0,2.0,2022-11-12,2026-01-09 10:32:00,Credit card,5.0,0.33,44.0,10,Saturday,11,Morning,44.0,14.520000000000001
8396,8397,WALM030,Richardson,Home and lifestyle,51.0,1.0,2023-12-24,2026-01-09 06:34:00,Credit card,6.0,0.48,51.0,6,Sunday,12,Morning,51.0,24.48
8397,8398,WALM030,Richardson,Fashion accessories,47.0,1.0,2023-12-05,2026-01-09 15:35:00,Credit card,4.0,0.48,47.0,15,Tuesday,12,Afternoon,47.0,22.56
8398,8399,WALM056,Rowlett,Home and lifestyle,18.0,2.0,2021-12-26,2026-01-09 16:42:00,Credit card,3.0,0.33,36.0,16,Sunday,12,Afternoon,36.0,11.88
8399,8400,WALM009,Plano,Fashion accessories,54.0,2.0,2023-11-17,2026-01-09 07:49:00,Credit card,7.0,0.48,108.0,7,Friday,11,Morning,108.0,51.839999999999996
8400,8401,WALM074,Weslaco,Home and lifestyle,62.0,2.0,2023-12-19,2026-01-09 06:49:00,Credit card,6.0,0.33,124.0,6,Tuesday,12,Morning,124.0,40.92
8401,8402,WALM086,Rosenberg,Fashion accessories,21.0,1.0,2022-11-10,2026-01-09 15:38:00,Credit card,7.0,0.33,21.0,15,Thursday,11,Afternoon,21.0,6.930000000000001
8402,8403,WALM025,Waco,Home and lifestyle,18.0,1.0,2022-11-06,2026-01-09 14:12:00,Credit card,4.0,0.48,18.0,14,Sunday,11,Afternoon,18.0,8.64
8403,8404,WALM050,Victoria,Fashion accessories,20.0,2.0,2020-12-13,2026-01-09 09:06:00,Ewallet,4.0,0.48,40.0,9,Sunday,12,Morning,40.0,19.2
8404,8405,WALM035,San Angelo,Home and lifestyle,61.0,3.0,2023-11-07,2026-01-09 16:35:00,Credit card,4.0,0.48,183.0,16,Tuesday,11,Afternoon,183.0,87.84
8405,8406,WALM038,Sugar Land,Fashion accessories,37.0,3.0,2023-11-26,2026-01-09 08:10:00,Credit card,6.0,0.48,111.0,8,Sunday,11,Morning,111.0,53.28
8406,8407,WALM058,Port Arthur,Home and lifestyle,49.0,1.0,2022-12-17,2026-01-09 14:44:00,Credit card,6.0,0.33,49.0,14,Saturday,12,Afternoon,49.0,16.17
8407,8408,WALM055,Waxahachie,Fashion accessories,73.0,2.0,2020-12-25,2026-01-09 15:48:00,Credit card,3.0,0.33,146.0,15,Friday,12,Afternoon,146.0,48.18
